Year,Date.Sampled,Plot.Type,Plot,Regen.Plot,Species,Category,Count,Height.Class,Cover.%,DBH.cm,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Chestnut oak,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Red oak,Seedling,8,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Chestnut oak,Seedling,6,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Black cherry,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,White pine,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UR,Black cherry,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UR,Chestnut oak,Seedling,28,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UR,Red oak,Seedling,7,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Chestnut oak,Seedling,19,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Red oak,Seedling,4,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,American hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Red oak,Seedling,15,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Chestnut oak,Seedling,33,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Hickory sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,American hornbeam,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Black gum,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Black cherry,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Red oak,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Chestnut oak,Seedling,7,100-150,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Witch hazel,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Black gum,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Chestnut oak,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Witch hazel,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Red oak,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Chestnut oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Red maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Chestnut oak,Seedling,7,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Red oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Chestnut oak,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Black gum,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Red oak,Seedling,6,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Chestnut oak,Seedling,17,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Witch hazel,Seedling,5,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Chestnut oak,Seedling,30,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Red oak,Seedling,9,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Red oak,Seedling,10,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Chestnut oak,Seedling,38,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Hickory sp.,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Witch hazel,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Black oak,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Scrub oak,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Witch hazel,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Witch hazel,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Vaccinium sp.,Shrub,7,NA,5-10,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Gaylussacia sp.,Shrub,30,NA,10-25,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Maple-leaved viburnum,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UR,Vaccinium sp.,Shrub,100,NA,25-50,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UR,Gaylussacia sp.,Shrub,90,NA,25-50,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,UL,Gaylussacia sp.,Shrub,70,NA,25-50,NA,,,,,,,,,,,,,
2018,8/2/2018,Burn,18,BC,Vaccinium sp.,Shrub,60,NA,25-50,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Maple-leaved viburnum,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Gaylussacia sp.,Shrub,5,NA,5-10,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Gaylussacia sp.,Shrub,32,NA,10-25,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Vaccinium sp.,Shrub,37,NA,10-25,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Vitis sp.,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,BC,Vitis sp.,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Gaylussacia sp.,Shrub,56,NA,25-50,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UR,Vaccinium sp.,Shrub,212,NA,25-50,NA,,,,,,,,,,,,,
2022,7/14/2022,Burn,18,UL,Vaccinium sp.,Shrub,136,NA,50-75,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,Spicebush,Sapling,1,NA,NA,1.8,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,Shagbark hickory,Sapling,1,NA,NA,6.5,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,BC,Slippery elm,Sapling,1,NA,NA,5.4,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,BC,White ash,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,White ash,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,Yellow birch,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,Shagbark hickory,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UL,White ash,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,BC,White ash,Seedling,7,15-30,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,Yellow birch,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UL,White ash,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UL,Hop hornbeam,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,BC,White ash,Seedling,6,30-100,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,BC,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,White ash,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,Hop hornbeam,Seedling,2,100-150,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,White ash,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,BC,Hop hornbeam,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,BC,White ash,Seedling,4,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,Hop hornbeam,Seedling,7,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,White ash,Seedling,8,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,Slippery elm,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,Shagbark hickory,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,Hop hornbeam,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,White ash,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,BC,Hop hornbeam,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,BC,White ash,Seedling,10,30-100,NA,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UR,Spicebush,Shrub,6,NA,10-25,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,BC,Spicebush,Shrub,12,NA,10-25,NA,,,,,,,,,,,,,
2018,8/10/2018,Random,19,UL,Spicebush,Shrub,20,NA,25-50,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,Poison ivy,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,Spicebush,Shrub,5,NA,1-5,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,Multi-flora rose,Shrub,10,NA,1-5,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UL,Spicebush,Shrub,9,NA,5-10,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,UR,Rubus sp.,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,19,BC,Spicebush,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,Sugar maple,Sapling,1,NA,NA,4.6,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,Sugar maple,Sapling,1,NA,NA,3.3,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,Sugar maple,Sapling,1,NA,NA,9.5,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UL,Sugar maple,Sapling,1,NA,NA,6.4,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UL,Hickory sp.,Sapling,1,NA,NA,3.4,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UL,Sugar maple,Sapling,1,NA,NA,3.4,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Sugar maple,Sapling,1,NA,NA,5.3,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Sugar maple,Sapling,1,NA,NA,3.2,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Sugar maple,Sapling,1,NA,NA,4.3,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Sugar maple,Sapling,1,NA,NA,2.8,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Sugar maple,Sapling,1,NA,NA,7.3,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UL,Sugar maple,Sapling,1,NA,NA,6.8,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UL,Sugar maple,Sapling,1,NA,NA,4.3,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UR,Sugar maple,Sapling,1,NA,NA,3.2,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UR,Sugar maple,Sapling,1,NA,NA,5.1,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Sugar maple,Sapling,1,NA,NA,4.5,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Sugar maple,Sapling,1,NA,NA,5.9,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Sugar maple,Sapling,1,NA,NA,3.0,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Sugar maple,Sapling,1,NA,NA,7.7,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Sugar maple,Seedling,1,>150,NA,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,White ash,Seedling,17,15-30,NA,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Yellow birch,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,White ash,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,White ash,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UL,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UR,White ash,Seedling,8,15-30,NA,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Birch sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UR,White ash,Seedling,8,30-100,NA,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,White ash,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UL,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,Asian bittersweet,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Poison ivy,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Asian bittersweet,Shrub,3,NA,1-5,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Spicebush,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,Multi-flora rose,Shrub,3,NA,5-10,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UR,Spicebush,Shrub,5,NA,5-10,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Amelanchier sp.,Shrub,3,NA,5-10,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,BC,Multi-flora rose,Shrub,4,NA,10-25,NA,,,,,,,,,,,,,
2018,8/14/2018,Random,20,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UR,Spicebush,Shrub,7,NA,1-5,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Asian bittersweet,Shrub,2,NA,1-5,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Spicebush,Shrub,3,NA,5-10,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Multi-flora rose,Shrub,20,NA,10-25,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UR,Multi-flora rose,Shrub,5,NA,<1,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UR,Asian bittersweet,Shrub,5,NA,<1,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,BC,Viburnum sp.,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2022,7/25/2022,Random,20,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,BC,Sugar maple,Sapling,1,NA,NA,4.5,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UR,Eastern hemlock,Sapling,3,NA,NA,1.0,,,,,,,,,,,,,
2022,7/27/2022,Random,21,BC,Sugar maple,Sapling,1,NA,NA,3.5,,,,,,,,,,,,,
2018,8/15/2018,Random,21,UL,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,UR,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,BC,NA,Seedling,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UR,Eastern hemlock,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UL,Red oak,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UL,Striped maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UR,Red oak,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UR,Striped maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,BC,Striped maple,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,BC,Red oak,Seedling,6,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,BC,Black gum,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UR,Eastern hemlock,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,UR,Mountain laurel,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/15/2018,Random,21,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,UR,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/27/2022,Random,21,BC,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,White ash,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,Pin oak,Seedling,55,15-30,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UL,White ash,Seedling,8,15-30,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UL,Pin oak,Seedling,45,15-30,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,BC,White ash,Seedling,23,15-30,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,BC,Pin oak,Seedling,60,15-30,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,White ash,Seedling,20,30-100,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,Pin oak,Seedling,2,30-100,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UL,White ash,Seedling,10,30-100,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UL,Pin oak,Seedling,7,30-100,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,BC,White ash,Seedling,15,30-100,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,BC,Pin oak,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,White ash,Seedling,4,100-150,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,White ash,Seedling,1,100-150,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,White ash,Seedling,5,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,Slippery elm,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,Red oak,Seedling,22,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,Red oak,Seedling,33,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,White ash,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,Slippery elm,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,BC,White ash,Seedling,11,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,BC,Red oak,Seedling,37,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,BC,Slippery elm,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,White ash,Seedling,10,30-100,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,White ash,Seedling,10,30-100,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,BC,White ash,Seedling,23,30-100,NA,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,Multi-flora rose,Shrub,20,NA,10-25,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,Rubus sp.,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UR,Poison ivy,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,BC,Lonicera sp.,Shrub,1,NA,<1,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,BC,Amelanchier sp.,Shrub,2,NA,<1,NA,,,,,,,,,,,,,
2018,8/21/2018,Random,22,UL,NA,Shrub,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,Poison ivy,Shrub,1,NA,1-5,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,Poison ivy,Shrub,4,NA,1-5,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,Multi-flora rose,Shrub,9,NA,5-10,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,Multi-flora rose,Shrub,10,NA,5-10,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UR,Rubus sp.,Shrub,2,NA,<1,NA,,,,,,,,,,,,,
2022,7/21/2022,Random,22,UL,Virginia creeper,Shrub,2,NA,<1,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UR,Hop hornbeam,Sapling,1,NA,NA,2.8,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,NA,Sapling,1,NA,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,Hop hornbeam,Sapling,1,NA,NA,2.9,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,NA,Sapling,0,NA,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UR,Striped maple,Seedling,12,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UR,White ash,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UL,Hop hornbeam,Seedling,45,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UL,Striped maple,Seedling,10,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UL,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,Hop hornbeam,Seedling,45,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,Sugar maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,Striped maple,Seedling,17,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,White ash,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UL,Hop hornbeam,Seedling,3,30-100,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,UL,Striped maple,Seedling,4,30-100,NA,NA,,,,,,,,,,,,,
2018,8/22/2018,Random,23,BC,Hop hornbeam,Seedling,1,30-100,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,Striped maple,Seedling,16,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,Hop hornbeam,Seedling,15,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,Red maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,Striped maple,Seedling,10,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,White ash,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,Red oak,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,Hop hornbeam,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UR,Red maple,Seedling,2,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,Striped maple,Seedling,24,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,Hop hornbeam,Seedling,11,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,Hickory sp.,Seedling,1,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,BC,White ash,Seedling,3,15-30,NA,NA,,,,,,,,,,,,,
2022,7/22/2022,Random,23,UL,Striped maple,Seedling,12,30-100,NA,NA,,,,,,,,,,,,,
